Entity-Destination	0	4	 Investment flows into emerging markets.
Instrument-Agency	3	9	There are guide lines under the paint that the artist used to create the pedestal in perfect perspective.
Product-Producer-Inv	1	5	The spammer writes a simple bot that goes to your site and hits the registration page.
Other	9	13	It opens with a group of diplomats having a discussion around a rectangular table covered with a green cloth.
Message-Topic	2	8	Most recent books on the topic of traditional knitting contain information on Sanquhar knitting.
Member-Collection-Inv	6	8	It is okay to have a bale of turtles for pets, but they must be free of salmonella bacteria.
Other	1	5	The companies have gone into liquidation.
Instrument-Agency-Inv	1	8	The trainer touched the scorpion lightly with the end of a straw and it lifted its tail up.
Message-Topic-Inv	9	14	Germans complained bitterly in the Rostrum newspapers, and these complaints were reflected in propaganda films regarding soldiers from the French colonial.
Other	1	5	The company has moved into mobile software applications, which connect to enterprise databases.
Product-Producer	1	6	A temple has been built by monks in northeast Thailand who used over a million recycled beer bottles to make the walls and roof.
Product-Producer	6	11	This is, however, a decidedly intellectual book, penned by a clear master of language and intra-psychic evaluation.
Cause-Effect-Inv	3	7	Asia feels the pain caused by the crisis but could be poised for rapid recovery.
Instrument-Agency	1	5	The pliers belong to John's electrician.
Member-Collection-Inv	2	4	There's a crowd of reasons we get the flu in winter.
Other	6	12	Winners of four straight games, the side has constructed the program's best start since 1979-80 and the third-best opening in school history.
Message-Topic	1	6	The strand was devoted to music theatre and film music and featured interviews with songwriters, composers, and orchestrators.
Component-Whole-Inv	2	6	The liftable scaffold 10 has a platform 12 including a frame 14.
Content-Container-Inv	1	4	"The drawer contained ""a phial of some tincture, a paper of some salt, and a record of a series of experiments""."
Other	13	16	That's right boys and girls you read that correctly, you just shared a printer over the internet.
Cause-Effect	3	8	Many different bacteria, protozoa and viruses cause food poisoning, but most cases are the result of just a few species of bacteria.
Message-Topic	9	12	They planned a meeting where they discussed about this idea regarding the football team.
Instrument-Agency-Inv	1	8	A man struck my video camera with a hammer while I accompanied a German film crew in Clearwater.
Instrument-Agency-Inv	0	11	 Newspapers swap content via widgets with the help of the newsgator service.
Component-Whole-Inv	1	6	The mouse has left and right buttons on top, 4-Direction scroll ball between them.
Entity-Destination	17	20	A 60-year-old US grandmother, blind for nearly a decade, has recovered her sight after surgeons implanted a tooth in her eye as a base to hold a tiny plastic lens.
Other	3	10	Like Shibnath, our protagonist too takes part in the freedom movement of India, faces the pangs of foreign rule, and is inspired by Sarojini Naidu and other notable figures like veteran communist leader Ravi Narayan Reddy.
Cause-Effect-Inv	7	10	The river had now turned into full flood after the deluge of rain a few days ago.
Component-Whole-Inv	1	5	This machine has two heating units and two cooling units.
Entity-Destination	1	6	Three houses are handed over to beneficiaries.
Component-Whole	10	14	As you see, it very easily pulls away and the strings of the spaghetti squash come out relatively easy here.
Other	4	8	After some time, the acids caused a white spot on the tooth where they dissolved some of the enamel.
Instrument-Agency-Inv	17	20	Love didn't find success initially as he bounced from one therapist to another, but eventually found a therapist with a program that worked for him.
Other	4	5	Most people buy pre-made candle wicks when making homemade candles.
Component-Whole	18	21	The fourteen paintings are presented in up to three levels of detail as you walk through the two floors of the cottage.
Other	0	4	 Men work inside a caisson while excavating for bridge foundations.
Other	18	26	The dog, owned by Steve Abbott, the singer's manager, is stranger to music and has reacted to the sounds made by any other of Universal's top names.
Cause-Effect	9	17	Many commercial soap, shower gel or cleanser products contain preservatives, colorants and chemicals that cause dryness, rashes, itchiness and roughness on the skin.
Cause-Effect-Inv	5	8	We explore the experience of grief after the loss of a parent and offers support; we also make simple suggestions, and we provide a place for sharing memories.
Cause-Effect-Inv	0	3	 Entrepreneurship out of necessity is quite common in Europe where 60% of female headed businesses in Northern Europe and 70% in Southern Europe are established for this reason.
Content-Container	4	15	He removed the glass slide precleaned in piranha solution that was placed upright in a beaker.
Other	15	19	The Wal-Mart Supercenter plans to employ as many as 455 associates, including 180 planned new jobs created by the relocation.
Member-Collection-Inv	8	11	This research aimed to select and validate a battery of outcome measures of recovery after lower limb burn injury (LLBI).
Other	1	8	The composition forming the subject of the present invention included one or more fillers as defined above.
Product-Producer-Inv	16	22	Today's story of patent insanity comes to us courtesy of Wysong, a small natural pet foods company that came up with a method to put probiotics in foods in the early 80s.
Entity-Destination	1	5	Individual investors moved into the property.
Entity-Origin	1	7	The bridge was moved from its original location in an effort to save it.
Other	1	6	The protesters carefully chose a private road in order not to cause inconvenience to the public.
Other	8	13	The spread is mainly airborne, via the virus-laden droplets produced by coughing and sneezing.
Component-Whole-Inv	6	14	"About two months later, the baby alligator breaks open the egg with a sharp pick on the end of the nose called an ""egg tooth""."
Entity-Destination	1	5	Celebrity royalties flow into Dutch tax shelters.
Entity-Destination	2	8	Finally, the slider was inserted up into the machine and used to trip the payout switch.
Component-Whole-Inv	10	11	Bob Oblong's suggestions have been used as kindling for the factory's furnace.
Entity-Destination	3	8	This month, the commissioner travels to several remote nations.
Cause-Effect-Inv	2	15	The encroaching darkness has been caused by the twin horrors of war and a mysterious plague.
Content-Container-Inv	6	11	Eight rooms surround a central square room that contains the mortal remains of Bibi Pari.
Product-Producer	1	6	The data is received from a sensor in the shoe, with audible feedback provided through the earphones.
Entity-Destination	2	7	Construction industry's worth is invested into construction plant and equipment.
Member-Collection-Inv	7	9	It seems really nasty to have an army of caterpillars infest a fruit tree.
Entity-Origin	11	16	The misery of the passengers had started from Singapore as the plane took off from the city seven hours behind schedule.
Product-Producer	5	9	Here is one of the craters created by the meteorite Morasko.
Other	62	65	The putative left, we see, is just as eager as the nominal right to brand crime and violence with any hint of political motivation as terrorism, and therefore to remove it from the ordinary processes of criminal law and sanction, which are already quite draconian in these United States, and to animate parallel systems of harsher surveillance and punishment for the political compeers of such criminals.
Product-Producer	1	4	The device established the company as a leading player in the digital decade.
Member-Collection	2	6	The fifty essays collected in this volume testify to most of the prominent themes from Professor Quispel's scholarly career.
Other	1	5	The organization helps educate practitioner dentists through clinical meetings.
Instrument-Agency-Inv	3	13	This traditional country fiddler is distinguished from his urban colleague by his nonstandardized technique.
Other	1	5	The book, compiled by the poet's daughter, includes memoirs by writers, poets, translators, critics, actors, and theater directors.
Content-Container	1	5	This crabmeat was in a can, but it was in the refrigerator case in the seafood section, not in the grocery aisle by the tuna.
Component-Whole	2	5	The medical team of the army has undertaken a vaccination drive to prevent outbreak of any epidemic.
Other	2	6	The Washington sniper is put to death.
Member-Collection-Inv	20	23	George Clooney, Ewan McGregor, Kevin Spacey and Jeff Bridges are in top form in this uproarious tale about a top-secret brigade of psychic soldiers trained in New Age warfare.
Message-Topic	3	6	It was a dispute discussing the question whether the language of the Greek people (Dimotiki) or a cultivated imitation of Ancient Greek (Katharevousa) should be the official language of the Greek nation.
Member-Collection-Inv	27	31	An expensive uniform and a strict ballot rendered it somewhat too exclusive in its character, but in the end it answered its purpose by becoming practically a muster of the National leaders of the present and the future.
Instrument-Agency-Inv	3	9	Some of the nurses drank the alcohol out of jars containing diseased human viscera.
Component-Whole-Inv	1	3	The implant contains nanoparticles which are designed to test for different substances, including metabolites such as glucose and oxygen that are associated with tumor growth.
Content-Container	4	9	They saw that the equipment was put inside rollout drawers, which looked aesthetically more pleasing and tidy.
Member-Collection-Inv	20	22	Over the sierras from Los Gazquez, passing the peaks of limestone, the cliffs where the peregrines battle for purchase, the clattering of choughs tumble to cave mouths.
Component-Whole	4	10	The backside of the haft of the Gebel el Arak knife is decorated with the images of a number of of a number of animals presided over by an old man in Mesopotamian dress.
Instrument-Agency-Inv	1	4	Stanford researchers have coated paper with carbon nanotubes and silver nanowires to serve as electricity storage devices.
Entity-Origin	6	9	For the locative she includes a photocopy from Collier's encyclopedia under the header Zwickau which has the text dating the city from at least 1471.
Message-Topic	3	10	Hitler expressed his disappointment over the Munich Agreement in a speech on 9 October 1938.
Entity-Origin-Inv	1	2	These oatmeal cookies are very moist with a good flavor.
Instrument-Agency-Inv	1	4	The painter continues adding paint on top of still wet paint rather than waiting a lengthy amount of time to allow each layer of paint to dry.
Message-Topic	1	4	These photographs show the survivors of a time that the truly nostalgic fondly remember and the rest of us can't believe existed at all.
Component-Whole-Inv	25	26	This paralyzed him so much that when trying to lay back on the bed, he fell on his back and hit his head on the bed post.
Component-Whole-Inv	16	17	Frequently, the librettist hasn't had an inkling of these feelings, for they are all in the composer's head.
Other	2	9	South Bade residents have been blown back into primitive lifestyle.
Content-Container	1	6	The manure was stored in open sheds, though some stored it in closed sheds.
Content-Container	1	6	The message was enclosed in a paper that was folded and sealed.
Component-Whole	10	13	Drawing my bow across the string sometimes results in the stick of the bow bouncing/vibrating up and down.
Component-Whole	17	20	In a power system consisting of transmission lines connected together and to two or more generators, the rotors of the generators rotate at a constant speed.
Entity-Origin	5	11	In the former method the acetone was distilled from an allraline solution after the excess oxidant had been destroyed with sodium.
Content-Container	4	8	The weight of the groceries in a shopping basket and the number of items in a shopping basket are discrete quantities.
Cause-Effect-Inv	3	10	After making an impression the crowd with an a capella rendition of their national anthem, the South African were immediately under pressure.
Entity-Origin	7	10	This Appalachian region had been settled by emigrants from the lowlands.
Other	3	8	A seemingly orthodox person has departed into serious error.
Entity-Origin	0	4	 Blood arrives from the animal via suitable tubing and enters the pump.
Product-Producer	2	4	In the poem, the author develops the metaphysical issues raised in A Riddle and Canto.
Message-Topic	3	9	OVATION is the television network devoted exclusively to the arts, featuring programming on visual arts, theater, opera, music and dance.
Entity-Destination	6	9	Caribbean criminal groups have been transporting cocaine into major cities in USA.
Instrument-Agency-Inv	1	9	Most dieters are familiar with the usual weight loss formula: proper diet, adequate exercise, and a healthier lifestyle.
Component-Whole-Inv	1	5	Both trucks run on lead-acid batteries, common in most vehicles.
Message-Topic	7	16	This book largely seeks to refute the claims made by his contemporary John Locke about the nature of human perception.
Instrument-Agency-Inv	4	11	Four hours earlier, the electrician injured his eye with the blunt end of a screwdriver.
Product-Producer-Inv	7	14	In early October, Anwar al-Awlaki, a radical cleric based in Yemen, posted a provocative message on his English-language Web site.
Entity-Origin	2	6	The final presenter was from an organization that deals with gender equality and women in climate change with a really long name that I didn't entirely catch.
Other	3	7	They stored the wine in a cool temperature.
Content-Container	1	5	The frame encloses a rectangular picture that has the same area as the frame itself.
Product-Producer	7	10	The studio picked up the sci-fi action spec by tyro scribe Chad St. John, and set up the project with Gianni Nunnari (300) at his Hollywood Gang shingle.
Other	1	4	The train ride from station to station is approximate 30 minutes.
Product-Producer	32	36	An early exit from support measures adopted in response to the global economic crisis could postpone a jobs recovery for years and render the fledgling economic upturn fragile and incomplete, a new report by the research arm of the International Labour Organization (ILO) says.
Message-Topic-Inv	0	9	 Solutions to these exercises have been provided in the appendix.
Member-Collection-Inv	10	12	Instead of this set of Grub Street authors, the mere canaille of letters, this corporation of Mendicity, this ragged regiment of genius suing at the corners of streets in forma pauperis, give me the gentleman and scholar, with a good house over his head and a handsome table 'with wine of Attic taste' to ask his friends to, and where want and sorrow never come.
Other	1	6	The sense was extended from the language to the people who spoke it.
Instrument-Agency-Inv	3	4	My 92 rangers drivers wheel is clicking or grinding all the time going down the road.
Entity-Destination	4	7	An Israeli minister sent troops into the schools to boost conscription.
Other	6	11	It has been assumed that the quench starts at the middle cross-section of the magnet.
Product-Producer-Inv	6	10	In response to the problem, the assembly composed the following statement.
Message-Topic	0	8	 Allegations were made about Galloway's personal and financial behaviour.
Entity-Origin	4	8	The sisters are teenage refugees from a violent home, living alone in a faded Victorian mansion where they survive by creating a closed world centered around each other and their new friends -- a rowdy makeshift family of castoffs, dealers, and drama queens on the periphery of the burgeoning drug game, some looking for a way out, some looking for a way deeper in.
Entity-Origin	1	5	The list was distilled from conversations and presentations at IBM's EMEA analyst conference, Analyst Insights 07.
Entity-Destination	5	8	The second dancer has added rhythm into his dance.
Entity-Origin	1	12	The generation of T cells in the thymus starts at a late stage during embryonic development.
Cause-Effect-Inv	6	13	He is personally responsible for the carnage that has been caused by the fight.
Component-Whole-Inv	2	6	The cutting machine contains 13 circular blades mounted on a cutting axis.
Cause-Effect-Inv	1	7	The noise and vibration caused by the passage of trains resulted in unacceptable conditions within the convention center as standard construction techniques had been used.
Cause-Effect	1	5	The sinking resulted in the loss of 112 lives, including those of 28 Americans.
Cause-Effect	1	12	These germs cause illnesses ranging from common ailments, like the cold and flu, to disabling.
Other	1	10	The size of the issue was increased from its initial amount of US$750 million following strong market interest.
Other	2	7	The libel claimant has proved that the statement was defamatory.
Member-Collection-Inv	7	9	Brown and white butterflies flip-flopped over a stand of fireweed.
Instrument-Agency-Inv	1	7	The astronauts used the orbiter boom sensor system mounted on the end of the shuttle's robotic arm.
Entity-Origin-Inv	0	1	 Coconut oil is extracted from the kernel or meat of matured coconut harvested from the coconut palm (Cocos nucifera).
Other	7	10	He founded the Emmaus Program, an annual convocation of diocesan clergy for their continuing education and spiritual formation, in 1983.
Component-Whole-Inv	0	1	" Television screen size is measured diagonally, so that's what the 19"", 22"", 24"", 32"" measurements on televisions are referencing."
Product-Producer-Inv	1	20	The puppet, who rose to fame through a children's TV show called The Den, has recorded a string of hit records, including Dustin Unplucked.
Member-Collection	9	13	To cover all areas, I've included coffee pot and cups in a neat stack on the table, so that the meal has both a beginning and an end feel to it.
Content-Container	2	6	The iron tablets were in a box on the floor.
Product-Producer-Inv	7	15	Also on display are weapons made by inmates including a zip gun, shanks, two sawed-off shotguns, as well as other items such as masks and an alcohol still.
Component-Whole	1	4	The stem of the verb is the main building block when forming the present tense.
Entity-Origin	2	7	Many excellent musicians emanated from Ihe Hoosier state.
Other	2	6	A single blow made with the chisel angled incorrectly cracks a block or break a delicate protrusion.
Component-Whole	1	4	The rod of the damper passes thru the main stem, so you need to have a top nut with a hole in it (part 110 in the drawing).
Product-Producer-Inv	8	18	A big thanks goes out to the expert craftsman who did such a good job building my sailing hat.
Component-Whole	16	19	The user holded the handle with one hand and used the other hand to rotate the crank of the fishing reel.
Product-Producer	2	3	Contact the router's manufacturer for assistance with configuration and proper setup of your wired router.
Component-Whole	18	21	The Abductor pollicis brevis draws the thumb forward in a plane at right angles to that of the palm of the hand.
Cause-Effect	2	17	The cool fog of the summer morning had inundated the fabric of the blimp's coverings with excess moisture, adding additional weight to the aircraft.
Cause-Effect	1	5	The guy put up a fight, so the mugger takes out a gun and shoots him, point blank.
Member-Collection	1	4	This fish lives in shoal of 150 to 900.
Other	3	13	Sometimes the best blogging is going on well away from the most visible places.
Member-Collection-Inv	15	18	A new computer aimed at people aged over 60 aims to inspire a whole new wave of silver surfers.
Other	1	5	Most people are familiar with feelings of anxiety.
Content-Container-Inv	25	27	A man picked us up at an airport on the west coast a short time ago, and on the floor of his car was a bottle with liquid in it.
Entity-Origin-Inv	5	16	Natural rubber latex or synthetic rubber is the main ingredient used for making rubber latex dipped products.
Message-Topic	1	6	This document reflects the best browser settings for use with a Macintosh system.
Entity-Destination	1	7	The items are handed over into our trust.
Product-Producer	16	17	He learned how cartographic evidence refutes the authenticity of the Vinland Map and from where the map's maker have drawn inspiration.
Cause-Effect-Inv	1	8	The gaps in the rings are caused by resonance between the particles in the rings and the moons orbiting nearby.
Cause-Effect-Inv	7	14	Sierra Leone in the wake of the devastation caused by the decade old civil conflict in every sector of our society, the education sector, being key.
Product-Producer-Inv	2	7	The wrathful goddess turned her into a crane and proclaimed that her bird descendants should wage eternal war on the Pygmy folk.
Other	3	4	Tissue damage and electrode corrosion are both associatcd with high charge density stimulation.
Component-Whole	4	8	As a general rule, chapters later in the book are designed to be studied after earlier ones.
Other	3	11	The chief safety officer announced the Gwinnett-Barrow-Jackson enforcement wave with the unveiling of a replica of new traffic warning signs that have been posted along I-85.
Entity-Destination	14	17	Causing many night-glowing rubies to be strung on red silken thread, he put the necklaces in the cradle.
Message-Topic	1	7	Daborne's play is also about a historic person, the pirate Ward, famous in England at the time of its writing.
Entity-Destination	5	7	The famous actor donated 100 houses to victims of last year's flood.
Cause-Effect-Inv	4	10	That coupled with the death and destruction caused by the storm was a very traumatic experience for these residents.
Product-Producer	1	14	The study is the first major contribution to the global warming debate by an economist, rather than an environmental scientist.
Product-Producer	7	15	It was first applied to an eating establishment in around 1765 founded by a Parisian soup-seller named Boulanger.
Other	1	5	Baking soda safely tackles kitchen jobs above and beyond the legendary box at the back of the refrigerator.
Component-Whole	2	7	The animal plate of the sea urchin embryo becomes the apical organ, a sensory structure of the larva.
Member-Collection-Inv	9	12	The pandemic H1N1 flu virus was confirmed in a flock of breeder turkeys in Virginia.
Component-Whole	2	7	The original engine powered a limited-production Mustang model sold for two years.
Cause-Effect-Inv	14	18	The greatest impact of the tsunami was generally in an east-west direction, so the havoc caused by the tsunami along the southwestern shores of Sri Lanka was not as severe as along the eastern coast.
Entity-Origin	1	6	The robbers ran away from the store without any money.
Entity-Origin	11	17	The day was declared a public holiday, and at noon the train started from the gaily decorated station.
Member-Collection-Inv	11	13	There is also, an organization for moms as a mom.org, a sisterhood of patriots, it is helping like minded women to meet, come together and realize we are not alone in our thinking.
Entity-Destination	3	9	The government research grant was given to a top school to boost its research activities.
Component-Whole-Inv	13	14	The Beatles' 1967 album Sgt. Pepper's Lonely Hearts Club Band has a widely-recognized album cover which depicts several dozen celebrities and other images.
Content-Container	2	8	"The green suitcase was inside a larger tan suitcase, which also contained a set of baby rosary beads, a religious picture, a picture of a 5-year-old girl and a card that read ""Birthday Prayer""."
Entity-Origin	1	7	Nuevomexicano culture is rooted in an indigenous past.
Message-Topic	1	4	"The novel examined the life of Larry Weller, an ""ordinary man made extraordinary"" by his unique talent for creating labyrinths."
Other	5	8	It is marked by a sign indicating the length of the pause.
Entity-Origin	1	7	The herbicide is derived from a natural antibiotic, which is produced by two strains of a soil bacterium.
Content-Container	1	7	The bomb weighing 6kg was inside a box fitted with an electronic detonator.
Entity-Origin	1	5	Nutritious chocolate is made of cocoa paste, cocoa butter, and sugar.
Cause-Effect-Inv	1	14	The delay in the progression of these applications has been caused by the original applicants.
Component-Whole	1	4	The bail of the pendant is created in dimensional lattice weave.
Other	0	5	 Religion has become the hottest topic of study for United States historians.
Cause-Effect-Inv	1	8	The blockages are caused by a build-up of fatty plaque along the artery walls.
Entity-Destination	4	6	This book has transported readers into ancient times.
Component-Whole	7	12	The ground has eroded away around the roots of this young pine tree.
Cause-Effect-Inv	2	7	A spot fire is caused by burning embers being blown away by high winds that occur during bushfires.
Product-Producer-Inv	5	7	Myoats is a community where people create designs using an online drawing application.
Entity-Destination	1	7	The surfer is dropped into a 35-foot wave at Waimea Bay.
Component-Whole	2	9	The round bedroom was the best part of this suite.
Product-Producer-Inv	1	5	The company uses a policy assertion to convey a condition under which they offer a Web service.
Content-Container	6	11	There wasn't wireless internet, but a network cord was in the desk.
Product-Producer-Inv	15	20	Sorcha, the seventh daughter of a seventh son, had to save her brothers from their stepmother, who turned them into swans for many years.
Member-Collection	0	4	 Fish swim in a shoal, but they fall one by one.
Product-Producer-Inv	1	8	One daughter sewed four wide shirttails into a sack, which the men in the family filled with corn and sweet potatoes and hid in a ditch.
Member-Collection-Inv	8	10	Seth tends to devote his affections to his float of crocodiles that live in the tiny swampland on seabat isle.
Cause-Effect	1	10	Fatty acid and phospholipid chlorohydrins cause cell stress and endothelial adhesion.
Member-Collection	1	5	My father is in a lunch-group of old-timey political people called The Sacramento Seminar.
Other	1	4	The arbiter of the game begins the game and requests a move from the first player.
Cause-Effect	1	9	The weather resulted in several deaths and hundreds of accidents.
Other	9	10	HipHop appropriates the symbols of a consumer society: oversized diamond colliers are worn.
Other	1	6	"The police told an open government surveyor it ""doesn't give out the records""."
Product-Producer	17	19	He noted that, before printing, key phrases had been deleted that had earlier been approved by the draft's several scientist-authors.
Entity-Destination	3	6	She placed the bottle in a jug, filled this with freshly boiled water, and placed it on a low table for ease of access.
Component-Whole-Inv	0	4	 Light is composed of particles or corpuscles, which are refracted by accelerating into a denser medium.
Instrument-Agency-Inv	1	8	The artists carve away the surface with a chisel.
Component-Whole-Inv	1	4	Our microwave has a button for popcorn.
Other	4	9	A University of Colorado student died due to a jump from an overpass onto US 36.
Member-Collection	11	14	He claimed to have witnessed terrible abuses in Iraq as a corporal in the army.
Component-Whole	1	4	The stem of this tree is carved all around with names and dates, many of them grown into mere scars on the bark.
Cause-Effect-Inv	1	8	The injury or death was caused by the intoxication and the employee shall be barred from receiving workers' compensation.
Entity-Origin-Inv	3	4	The man took driver's keys until the arrival of police, thus preventing him from leaving.
Entity-Origin	2	8	Our coconut marmalade is made of all-natural coconut milk and brown sugar reduced to the perfect consistency.
Cause-Effect-Inv	4	9	The 1906 San Francisco earthquake was caused by a rupture on the San Andreas Fault, a continental transform fault that forms part of the boundary between the Pacific Plate and the North American Plate.
Content-Container-Inv	6	9	In the center ring is a bottle with mystic ingredients in it.
Cause-Effect-Inv	5	12	This ingredient also repairs the damage that has been caused by the sun.
Member-Collection-Inv	14	17	Of course the proble is Christmas just passed so I've got a brand new pile of unread books to contend with.
Cause-Effect-Inv	8	12	We estimate a wind speed associated with the devastation caused by the tornado.
Entity-Destination	1	6	The pepper is added to the salad before serving.
Other	3	8	Welch shows how laws composed to incorporate rural workers in a controlled way became platforms for unexpected protest and political mobilization culminating in the 1963 Rural Laborer Statute (ETR).
Member-Collection-Inv	4	7	We also passed a wake of turkey buzzards, and I was again glad to not be driving, because my car and I both have shaky nerves still, from the Great Turkey Buzzard Incident of '08.
Other	1	8	The findings were from two years of DNA testing and CT scans on 16 mummies, including those of Tutankhamun and his family, the team that carried out the study said in an article to be published Wednesday in the Journal of the American Medical Association.
Entity-Destination	1	7	Security cameras have been installed in commuter trains to prevent groping.
Member-Collection-Inv	6	8	We are a small but brave bevy of otters located in Eugene, Oregon.
Instrument-Agency-Inv	5	12	During each trial, the first experimenter observed the infant through the small peephole and recorded visual fixations to the left and right stimuli.
Component-Whole-Inv	1	6	The door locks with a sliding bar hidden in the carved piece across the center of the door.
Entity-Origin	4	7	Hand-stitched with fabric and clothing from different eras of her life, this quilt is imbued with meaning and memory.
Entity-Destination	15	23	The corpses were then placed in cotton cloth wrappings and put inside of a wooden case that was then put inside of another case that was decorated with details of their life and a mask of their face.
Message-Topic-Inv	2	7	Samples of good practice were highlighted through film clips presented to the audience.
Component-Whole	6	12	But researchers have now learnt how molecules at the site of the synapse behave to cement a memory.
Member-Collection-Inv	5	8	We gathered kindling in a grove of tall pines near the cabin.
Other	10	14	There were two smiling and waving individuals hanging under the bun in a wicker basket equipped with the big Bunsen burner.
Cause-Effect-Inv	0	11	 Sinusitis is the inflammation of the sinuses caused by a bacterial infection.
Component-Whole-Inv	4	5	She lightly clicked the mouse button with her index finger.
Product-Producer-Inv	9	14	A brewer from Southwick is immortalised as a Hampshire farmer produces a new real ale in celebration of Old Dick.
Product-Producer	6	9	The universe was made with a plan by a designer.
Entity-Origin	1	6	The call came from a Minnesota father who said his daughter was in the chapel that day.
Entity-Destination	10	15	With the Ramps and platform for off-ground vehicle washing, used water is collected in a receptacle below platform.
Cause-Effect	3	6	However, the planning proposal has generated opposition from locals who have voiced fears over health issues.
Member-Collection-Inv	11	14	Their dash raised a flock of morning doves and caused a scurry of ground squirrels into their holes.
Cause-Effect-Inv	9	15	Some people took this as an indication that the increase was caused by the MMR vaccine.
Other	2	12	The opening angle of the Cherenkov cone measures the velocity with a resolution of 0.2%.
Entity-Origin	3	8	A number of papers have emanated from this laboratory on the chemistry of dl-pinonic acid(I,) and dl-pinolic acid(II.A).
Content-Container	1	5	This bag was in a bin with other santa bags (out of package).
Instrument-Agency-Inv	7	10	In the foreground, the illustration shows a sailor with a musket standing on the shore.
Other	1	12	The defendant, in order to prove his plea of justification, produced a witness named Mary Dillon.
Entity-Origin-Inv	0	1	 Chicken bouillon is obtained in three different forms, either liquid, powder or in cubes.
Cause-Effect	0	3	 Sadness leads to inspiration, so in this story of love and hate, respect and betrayal, learn about the history of the Mexican Wrestling Wars.
Content-Container-Inv	15	18	Be careful, because just one little clove imparts a terrific amount of spice to a bottle full of rum.
Content-Container	2	6	But my soda was in a cup, so no top made it very unwieldy.
Entity-Destination	1	6	These species migrated into the fallow land.
Entity-Origin	5	10	We recoil at the Roman delicacy made by drowning tiny birds in wine before consuming them whole.
Member-Collection-Inv	2	4	The forth devision of crossbowmen marched through the gate, dust hanging in stifling clouds above the column.
Other	2	8	In the background is a depiction of a city with angels that along a path that leads towards it.
Other	0	6	 Asparagus is a natural cure for cancer.
Member-Collection-Inv	30	32	Having been won over by the slick downiness of a paddling of ducklings nibbling bread crumbs on the central pond, I was irritated to see their place taken by a squabble of seagulls.
Cause-Effect-Inv	4	7	There is relatively little discomfort from this surgery and most individuals rarely take more than Tylenol for their discomfort.
Component-Whole-Inv	8	14	The concept car Acura TL features a wiperless windscreen using a series of jet nozzles in the cowl to blow pressurized air onto the windscreen.
Content-Container	16	20	Neighbours and some parents saw the limbs and head were missing from the body, and its torso was in a suitcase.
Product-Producer	8	14	Any form of clinker hull, even the triple clinker of the late medieval English shipwrights, was totally unsuitable for such treatment.
Product-Producer	15	16	There are a few simple steps you take to ensure you have selected the correct landscape company.
Component-Whole	1	4	The handgrip of the gun is standard plastic but with two rubber insets which make the unit feel very comfortable in your hand.
Entity-Origin	8	10	They weave fine cloth, and they use the down of water-sheep in making it; it is called Hai-hsi-pu (cloth from the west of the sea).
Instrument-Agency-Inv	1	6	The general reached the city by train from Worcester at 6, and was received by a delegation from the military of the city, accompanied by the Brigade Band.
Other	10	12	They're bringing in applications such as catalog management and order fulfillment from vendors, then laboriously developing and integrating those applications themselves.
Content-Container-Inv	1	4	The box contained a dollar bill.
Other	1	7	Stuart's cavalry observed the passing through the town.
Other	0	2	 Brushing after meals became part of your daily schedule.
Message-Topic	1	7	Our preview below highlights some of the features from lesser known artists.
Content-Container	8	12	The tray is also used to hold the cutlery in a kitchen drawer.
Other	13	16	On 16th Avenue, throngs of cars crowded the street forming a huge traffic jam of honking horns with people hanging out of windows and sunroofs, slapping high-fives to all who passed.
Cause-Effect	1	5	The malfunctions on Monday caused delays for patrons waiting to check out or renew books at the branches, and impeded access to personal accounts that allow users to renew or hold books online.
Component-Whole-Inv	21	28	A longer probationary period for new teachers, placing experienced teachers on probation following several years of unsatisfactory evaluations, and new alternative ways for certification are parts of the proposal.
Other	7	13	Police charge a Carlisle man with eight offences in relation to the illegal trade of endangered tortoises.
Product-Producer-Inv	0	10	 Students and local residents have worked together to produce 10000 bricks, and the mason has completed most of the work on the first guest house.
Content-Container	13	17	There are actual world records for the kookiest hat, the longest time a message was in a bottle at sea, and the tallest scarecrow.
Cause-Effect	2	10	The mite's burrows, fecal matter, proteins and eggs cause itching, rashes and sensitivity.
Other	4	7	Data shows that public concern about the economy has moved into the top five issues facing the country.
Instrument-Agency-Inv	1	7	The workman stirs the ore with a hoe or an iron rake, back and forward across the hearth, moving it from the bridge toward the flue and back.
Other	4	6	We have placed the candidates into roles.
Instrument-Agency-Inv	0	2	 Historians use evidence and artifacts.
Cause-Effect-Inv	13	17	The Archbishop of York, Dr John Sentamu, visited the stoneyard to survey the damage caused by the fire.
Component-Whole	8	11	The tailpiece anchors the strings to the lower bout of the violin by means of the tailgut.
Entity-Destination	1	6	The subway is now approaching the stop at City Hall.
Cause-Effect	2	6	The reactor meltdown caused a chain reaction that destroyed all the towers in the network.
Content-Container	2	7	"A sailing ship is scratched in a jug marked ""G. Goodale, Hartford."""
Entity-Destination	8	11	The growing use of this technology passed on infertility to future generations.
Component-Whole	3	6	The towers and battlements of this fortress gleam brilliantly on the rare occasions when the sun appears.
Entity-Destination	0	6	 Audiences are dragged into Troi's counseling sessions.
Cause-Effect-Inv	4	9	92% of the CO2 emissions are caused by the lorries, but this is not fair so a different distribution method is needed.
Other	11	16	About two hours later, officers got an anonymous tip that the gunman was inside a nearby apartment building.
Message-Topic	1	3	Opening paragraph defines purpose of essay clearly and succinctly, allows the reader to predict what follows and establishes a clear theme for essay.
