Member-Collection-Inv	25	27	Hedgehogs annoy only their political opposition, while foxes annoy across the political spectrum, in part because the smartest foxes cherry-pick idea fragments from the whole array of hedgehogs.
Cause-Effect	1	7	This bacteria causes skin infections, colds, or diarrhea.
Entity-Destination	1	13	Such ideas and technologies from the functional language community are migrating into mainstream software engineering.
Component-Whole	8	11	This means that current flowed out of the pin of the microcontroller.
Product-Producer-Inv	1	17	The plant builds two Toyota models, the Corolla sedan and Tacoma pickup truck, and a small crossover vehicle for G.M.
Other	34	38	In a little time the numbers increased from forty-five to eighty, and soon after to a greater number; which, with the majority of the clergy, and the whole of the national representatives, put the malcontents in a very diminutive condition.
Member-Collection-Inv	3	6	He had a parcel of twelve deer grazing his land as well as some cows so he probably required a larger water supply -- hence the Canal.
Instrument-Agency-Inv	2	10	The armed men tore down the rear wall using a sledgehammer and used a bolt cutter to destroy the detention locks.
Content-Container-Inv	5	8	Now, I have a plastic bottle that contains alcohol in which I put my artificial eyelashes at night when I take them off, to clean them and keep them safe.
Component-Whole-Inv	1	4	The fortress has 6 bastions and 4 gates.
Component-Whole-Inv	5	7	Lollapalooza is an annual music festival featuring alternative rock, hip hop, and punk rock bands, dance and comedy performances, and craft booths.
Entity-Destination	4	12	A low temperature superconducting magnet has been delivered to Ad Astra's Houston facility.
Member-Collection	9	12	He changed perspective cricketers view, on role of wicket keeper in the team.
Product-Producer	3	7	A more coded reproof came from the chairman of parliament's foreign affairs committee.
Entity-Destination	1	10	200000 doses of smallpox vaccine have been shipped to 35 states.
Member-Collection-Inv	7	10	Out of the early morning haze, a convoy of articulated lorries pulls into the Gashouder square.
Entity-Destination	3	7	We put the files into a date-based directory like YY/MM/DD.
Entity-Destination	2	6	He added ethanol into the wash buffer.
Other	1	9	Cost-benefit analysis is used mainly to assess the monetary value of very large private and public sector projects.
Instrument-Agency-Inv	1	7	The boy pulls the rope with a force of 10.0 N; and the sled moves with constant velocity.
Product-Producer-Inv	2	6	Next the soldiers put up a wall of stakes on the pile of dirt.
Cause-Effect-Inv	6	10	Landrieu where he saw firsthand the destruction caused by the hurricanes and the failure of the storm protection system.
Member-Collection-Inv	9	11	The structure of the benthic boundary layer over a bed of mussels (Mytilus edulis) was investigated in a large racetrack flume.
Entity-Destination	6	8	Virgin Galactic is determined to send folks into space.
Other	14	17	Lesser Black-backed Gulls were capable of producing, on average, almost three times the normal clutch of three eggs.
Entity-Origin	3	8	Europeans have rejected wine produced from genetically modified grapevines, which has caused Californian wine-growers, who rely heavily on the European market, to worry.
Component-Whole-Inv	0	8	 Cruisers and large yachts have much more sophisticated fittings that that require more skills.
Member-Collection-Inv	6	8	Solitaire generates its keystream using a deck of cards.
Component-Whole	9	13	Tapestries of rocky coastlines share wall space with a clock inside a ship's wheel.
Content-Container-Inv	14	17	My grandmother came here when she was 17 years old with nothing but a suitcase full of oranges.
Entity-Destination	3	6	Only few selected people journeyed into outer space.
Cause-Effect-Inv	8	15	The US forces have withdrawn due to the damage caused by the eruption and the typhoon.
Other	1	4	The servant brought forth jewels of silver, and jewels of gold, and clothing, and gave them to Rebekah.
Entity-Destination	12	22	This is how grain was delivered to the wooden grain bins and hay was put inside the upper part of the rock barn.
Component-Whole	9	13	From the operating area, when the operator moves the handgrip of the master arm, the motion gets reproduced on the tong of the slave arm in the remote area.
Entity-Origin	1	6	A man who fell from a bridge along Interstate 29/35 after running from a minor crash has died.
Message-Topic-Inv	0	6	 Feedback, as defined earlier in this chapter, is information that can be used to modify or maintain previous behaviours.
Instrument-Agency	0	4	 Music is used by surgeons to ease operations.
Product-Producer-Inv	2	6	The second author constructed the web site using a new open-source toolkit.
Cause-Effect-Inv	1	7	Voltage surges or spikes are caused by lightning, short circuits, power company equipment problems, and inductive spikes, among many other causes.
Instrument-Agency-Inv	1	7	This user plays games on a portable console.
Instrument-Agency-Inv	7	9	In Wuthering Heights by Emily Bronte's, the author uses repetition as a device to give us the full understanding of the characters.
Entity-Destination	1	8	The garbages have been secretly thrown into the ocean for the last few years.
Cause-Effect	0	5	 Cities produce surprisingly low carbon emissions per capita.
Entity-Destination	3	7	The Senator donated money to a local charity.
Cause-Effect	15	18	When they took the floor against a team favored to win the national championship, the patriots radiated carefree confidence.
Other	1	4	The dose makes the poison.
Component-Whole-Inv	1	6	This oven has a flat belt conveyor with three zones and complete controls.
Content-Container-Inv	1	7	The hamper was full of high-quality sweet biscuits, chocolates, cakes and puddings, shortbread, pickles, teas and wine.
Content-Container	1	8	The money was hidden in an air-conditioning system's return duct, which conveniently connected to the room behind.
Other	1	7	The bottom is welded into each monoseal casket using a continuous weld aldong the entire seam.
Member-Collection-Inv	7	10	This rather bizarre picture is of a whirl hedge of herons - for such is the collective noun for these birds.
Message-Topic-Inv	0	10	 Characters native to the African continent have been depicted in comics since the beginnings of the modern comic strip.
Member-Collection	26	29	Anderson is regarded as one of the most able and articulate members of Congress, but he has a voting record that is anathema to most other congressmen in his party.
Instrument-Agency-Inv	2	8	The game designer also uses a very specific tool for his work.
Product-Producer-Inv	8	13	Common ravens are one of only a few species who make their own toys.
Entity-Origin-Inv	6	7	Orpheus falls in love with the country girl for no apparent reason save her name and beauty.
Other	1	5	The decade produced a bumper crop of great movies.
Other	12	15	However, apart from visual design elements, one also gets creative with the layout of the site.
Other	12	13	I made sure that the end could still slide freely over the dowel rod.
Other	2	7	More important advantages are related to the position of a left-handed first baseman with respect to the base.
Product-Producer-Inv	2	4	The Canadian author's sixth book is a domestic tragicomedy about love, alcoholism and failed families.
Message-Topic-Inv	1	6	Their passion was reflected in the correspondence they kept.
Cause-Effect	1	3	Both bacteria cause mortality in target species via a lethal septicaemia as a result of spore germination.
Member-Collection-Inv	16	21	By tacit approval, an order of preaching heretics who deny the infallibility of the Bible, an order of drunken and adulterous clergy, are permitted, and are at this moment holding benefices and preaching in the Church of England.
Component-Whole	6	9	I pulled the bags over the rim of the bucket and pulled the cord to tighten it.
Cause-Effect	0	3	 Anger leads to aggressions towards colleagues.
Other	2	6	The heaviest rain fell from an area from Roane and Clay Counties northeastward across Braxton, Gilmer and Lewis Counties and into Southern Harrison county.
Component-Whole-Inv	5	8	A portion of the ethernet cable 's outer insulation is in the connector as well.
Product-Producer-Inv	5	12	One of the most memorable pinots came from a tiny boutique Swiss producer.
Instrument-Agency-Inv	11	14	Transient reduced electronic dynamics at low temperatures has been attempted by researchers using QDT approaches.
Message-Topic	0	4	 Conference deals with nuclear safety, environmental issues.
Other	1	5	Any deformation from the circular form have a significant effect on the ability of the hose to sustain internal pressure.
Entity-Destination	8	11	We did an integration of the git-based release workflow into the distribution.
Entity-Destination	6	11	Our company has released five computer applications to the Apple's online shops.
Other	1	4	The machine needs user confirmation EACH time the camera is turned on.
Member-Collection-Inv	3	6	The most famous unkindness of six ravens at the Tower of London are employees, kept on staff at the expense of the British government.
Message-Topic	3	9	Obama uses Nobel speech to explain his foreign policy doctrine.
Component-Whole-Inv	9	12	This blouse puts a unique twist on the classic blouse with bat-wing sleeves.
Product-Producer-Inv	14	17	In most non-percussion music, the instrument sounds are simply the tools with which the composer creates a composition.
Component-Whole	2	5	In the branch of the tree which bends towards Christ, a bird feeds her chicks.
Entity-Origin-Inv	3	4	In any case, fish oil did harm patients.
Product-Producer-Inv	7	13	In fact, in the concerto form, the soloist often composed and performed a cadenza as a way to express their individual interpretation of the piece.
Product-Producer	8	9	Showing a sample of a fertilizer package this fertilizer company shows what to look for on their label.
Member-Collection-Inv	25	26	Throughout her career she has worked extensively with the California Department of Education and the Commission on Teacher Credentialing where she has been a contributing panel member on the writing of the California Subject Examination for Teachers (CSET), the California Music Standards, and the CalTPA, the California Teacher Preparation Assessment, as well as an evaluator for the Single Subject Music Preparation Submission Documents.
Other	1	5	The blisters are caused by moisture that was actually trapped in between the layers of paint.
Instrument-Agency-Inv	1	7	Texas-born virtuoso finds harmony, sophistication in Appalachian instrument.
Instrument-Agency-Inv	1	5	The team used the newly-developed nanoparticle to build therapies for treating individuals with cardiovascular disease.
Message-Topic	1	4	The images show a group of men that detectives want to question.
Instrument-Agency-Inv	1	4	The peasants used of donkeys for cart pulling which not only enables larger quantities of goods to be transported but also allows users to earn extra income.
Entity-Origin	6	11	Although most scientists suspected that the virus descended from a primate species, only three chimpanzees infected with viruses.
Component-Whole	8	11	The priority of hoisting locations depends on the rig of the vessel.
Entity-Origin	21	24	I'm about to delve into Buchholz's pitch F/X and pitch data to try to find some sort of answer here using guidelines from Allen's article plus Buchholz's run values as shown here.
Entity-Origin-Inv	6	7	A nice, big bowl of homemade vegetable soup is one of the best ways to get a lot of the veggies you need all in one dish.
Cause-Effect-Inv	5	12	A febrile seizure is a convulsion in a child triggered by a fever.
Message-Topic	4	8	Quo is a monthly magazine that informs about science through thinking and entertainment.
Other	6	12	Our future leaders are learning about economics and politics from the real world.
Message-Topic	1	3	The documents define policies, procedures, training, and auditing.
Entity-Destination	1	7	The tiger is moving into a new territory.
Message-Topic	4	9	The focus of any course is, however, art therapy theory.
Entity-Destination	8	12	The Sports Medical Committee has passed on the recommendation to the FIFA executive.
Cause-Effect	1	5	Recently, marketing spending translated into revenue.
Entity-Destination	1	7	The goods have been delivered to the buyer.
Entity-Origin	8	11	It's fairly rare that I follow an exact recipe from a magazine, but every once in a while a photo calls to me.
Other	4	16	In recent years, the issue of experimentation upon nonhuman animals has become the subject of media attention.
Component-Whole	1	12	This course is part of the master of veterinary public health (MVPH) programme at Faculty of Life Sciences, University of Copenhagen, Denmark.
Member-Collection-Inv	3	5	In law, a bill of particulars is a list of written statements made by a party to a court proceeding, upon demand of another party, that sets forth details of a claim or defense.
Member-Collection	7	11	There is a certain dissonance among the essays collected in this volume.
Instrument-Agency-Inv	1	2	The singer's technique facilitates the message.
Other	0	7	 Tax cuts for rich are thrown into doubt.
Entity-Origin	4	8	A St. Paul College student was released from jail Wednesday night, after his arrest Tuesday in the alleged rape of another student on campus.
Other	3	7	In a decade, neighborhoods are sinking into disrepair.
Entity-Destination	2	8	Deuterium fueling pellets have been injected into DIII-D plasmas from five different locations.
Member-Collection-Inv	1	3	A knot of toads or an army of frogs in the garden is a pleasure to see, and it feels like a compliment to the gardener.
Member-Collection-Inv	10	13	Initially, the infantry component of the Guard consisted of one regiment of foot grenadiers and one of foot chasseurs, each with two march battalions and one training battalion.
Message-Topic-Inv	5	10	This article lists people whose artwork has been featured on stamps of the United States.
Cause-Effect-Inv	1	3	The grief from infertility is at times so overwhelming that no one person can provide all the comfort and support that his or her partner needs.
Other	7	16	Over much of the past decade, the leader has methodically fashioned the party into a re-election machine.
Product-Producer	6	7	Buy Owner is a brick and mortar company with a long term knowledgeable staff dedicated to providing your property with the maximum amount of exposure.
Product-Producer-Inv	8	11	With medical ghostwriting, pharmaceutical companies pay both professional writers to produce papers and then pay other scientists or physicans to attach their names to these papers before they are published in a medical or scientific journals.
Member-Collection-Inv	12	15	A spokeswoman for OneWest Bank acknowledged that an official, confronted with a ream of foreclosure papers, had mistakenly signed for two different banks -- just as the Deutsche Bank official did.
Other	6	11	But this is a very dark novel, driven by an unsparing view of human nature and a clear-eyed analysis of the idea of human perfectibility.
Cause-Effect-Inv	4	8	General information about the infection caused by the bacteria called Salmonella, when food is eaten raw or undercooked.
Component-Whole	22	25	The penholder is held between the thumb and first and forefingers, the thumb pressing upon the holder about two inches from the point of the pen.
Content-Container	1	5	My passport was in a trunk under my bed.
Product-Producer	5	10	For many years, a recurring comment by the senior dental students at Louisiana State University School of Dentistry (LSUSD) during exit interviews is their lack of confidence regarding the business aspects of running a dental practice.
Entity-Origin-Inv	0	7	 Eucharist is the source of the Church's mission.
Instrument-Agency-Inv	4	7	For this reason the hairdresser prefers conventional scissors, which however do not exhibit the ergonomical advantages.
Entity-Destination	11	15	As the US and Colombian military put pressure on drug traffickers, operations are migrating into nearby countries.
Entity-Destination	1	5	The money was invested into stocks.
Other	1	8	The bacon is home cured by our local butcher who also supplies the award winning sausages.
Other	2	6	An advance visit was made by staff to arrange the visits.
Other	2	5	The blind woman took the taxi driver to the Equality Tribunal.
Other	2	7	The original play was inspired by a trip to Europe made by Murray Burnett in 1938.
Other	10	12	The disruption of electricity and telecommunication lines have thrown the city into darkness.
Cause-Effect-Inv	5	11	In economic terms, the ecological catastrophe caused by the Prestige oil spill is comparable with that caused by the Exxon Valdez.
Product-Producer-Inv	2	6	When the statesman threw together a draft of the constitution in 1776, he probably did not realise he would be working in a couple of the positions specified quite so soon.
Entity-Destination	3	11	Leader Moammar Gadhafi's son has been handed over to the Libyan embassy in Switzerland.
Member-Collection-Inv	4	8	They were a loose confederacy of various Arab lineages who were forged together in the eighteenth century by a common way of life and amalgamated in the twentieth century under their famous Shaykh (Sir) 'Ali al-Tom (1874-1937).
Content-Container	1	5	The figurine was inside a chocolate egg eaten by ten-year-old Dixie, a Dalmatian collie living in Aberdeen.
Entity-Origin	4	9	The arrival of the tensile stresses from the free surfaces was about 2 Bsec in the tests.
Other	4	10	In recent years, considerable attention has been focused on regenerative medicine because of its applicability to a wide range of medical fields.
Content-Container-Inv	3	5	I carried a bag with condoms in it, and I gave them out.
Cause-Effect-Inv	1	4	The irritation from the chemicals in the tobacco is considered to be the number one contributing factor.
Product-Producer	4	10	We feasted upon a meal sumptuously produced by our ever-wondrous chef (Issy) and then the games commenced.
Content-Container-Inv	1	7	The database's contents comprise more than 150000 images covering the early 1970s to 1994.
Product-Producer-Inv	1	2	The scientist's theories about the mutants being extinct were proven false when Hades and his surviving clan members stalked and brutally killed Wilson.
Product-Producer	3	11	Here is another work from the pen of a vital American composer.
Entity-Origin-Inv	3	9	A popular local restaurant is the source of an outbreak linked to Salmonella.
Entity-Origin	1	5	The interference arrives from a direction near endfire since this is the direction where the interelement propagation delay for the interference is largest.
Cause-Effect-Inv	7	15	Chronic daily headaches are tension headaches or headaches which are caused by taking too many pain killers.
Component-Whole	13	16	"There was a time when the sound of an accordion playing in the cars of the metro brought commuters respite from ""le stress."""
Other	4	7	The aim of this study was the measurement of the intensity and circumstances of drug use.
Component-Whole-Inv	1	4	The armature has a coil of wire wrapped around an iron core.
Instrument-Agency-Inv	1	6	Police officer uses a Taser stun gun to subdue a glass-wielding six-year-old.
Cause-Effect-Inv	7	9	Short-term side effects are uncommon, but include headache from eyestrain, nausea, agitation or nervousness.
Entity-Origin	1	6	"Pilot-money manager who bailed out of plane over Shelby County says in letter he ""snapped""."
Cause-Effect-Inv	3	5	Hand creams counteract dryness from exposure to wind, sun, and detergents.
Entity-Origin	3	9	This Atalanta running skirt is made of beefier Dry-flex fabric, which will help smooth your curves but also stretch to let you move.
Member-Collection-Inv	8	10	At one point, for instance, attacking a large division of musketeers with a small group of lancer cavalry resulted in a massacre of the musketeers.
Cause-Effect	1	2	Canine flea infestation is caused by fleas, which are small, wingless blood-sucking insects.
Cause-Effect-Inv	1	10	Extensive damage at the mine has been caused by the strikers.
Message-Topic	1	9	That episode also reflected on the 1992 Los Angeles riots.
Cause-Effect-Inv	3	6	In economic terms, pollution from fossil fuels is regarded as a negative externality and should be taxed.
Cause-Effect-Inv	0	11	 Production and investigation of such a detector arose from an inadequate sensitivity of a commercial p-type Si detector.
Entity-Destination	0	10	 Equipment for making repairs en route was carried in a jockey box attached to one end or side of the wagon.
Other	5	8	Kids built forts and tree houses in the woods out of materials swiped from the construction sites that would eventually render those woods someone's back yard.
Message-Topic	1	5	The plot centers on a goldfish named Ponyo who befriends a five-year-old human boy.
Cause-Effect	3	4	The December 26th tsunami disaster is an example of a tsunami which was triggered by an earthquake.
Product-Producer-Inv	1	4	State citizens created the states who created the federal government who created federal citizens.
Message-Topic-Inv	0	6	 Details of new contract were under discussion.
Content-Container	1	6	A comb was hidden in an envelope at the bottom of a paper folder stuck to the wall.
Content-Container-Inv	1	4	The box contained 126 recipes, mostly written in pen in neatly rounded script.
Message-Topic-Inv	1	7	The procession formed the subject of the bas-reliefs which embellished the outside of the temple of the Parthenon.
Member-Collection-Inv	1	3	A battery of barracudas relies on ambush.
Other	9	15	He also pointed out that on the Sabbath the priests broke the commandment with priestly work.
Member-Collection-Inv	1	4	A galaxy of legendary figures from the annals of Western history comes to life in this stirring sequel to Intellectuals and Creators.
Instrument-Agency-Inv	4	8	This course teaches home builders when to use concrete for a paving or floor project.
Entity-Destination	21	24	While Calvin is able to get the diamond, he's nearly caught by the police while making his getaway, and stashes the jewel in a bag carried by a passerby.
Other	3	6	The longest serving spacecraft goes into retirement.
Product-Producer	3	5	"Early in the book, the authors review why the groundswell is taking off and how to participate, and they identify the ""tools"" - blogs, wikis and so on - that drive the groundswell."
Cause-Effect-Inv	1	4	The grief from sudden death is completely different from expected death, when families have time to prepare and say goodbye.
Member-Collection-Inv	1	4	One faction of netherwing dragons, named the Netherwing, were attacked by the Dragonmaw orcs of Shadowmoon Valley and many were enslaved by Zuluhed, including the female Karynaku (mate of Neltharaku) who was leader of the brood.
Component-Whole	5	8	Thursday we started steam-cleaning the floor in the shop for the party.
Instrument-Agency-Inv	3	7	I joined the group which took the bus to Jura House Gardens for the start of our walk.
Member-Collection-Inv	7	10	By the end of 1559 the whole bench of catholic bishops had been replaced.
Member-Collection	9	16	Dr. Brian Howard is a remarkably skilled Atlanta plastic surgeon who is part of a select group of medical professionals who has certification in plastic surgery.
Entity-Origin	3	8	Most of the text was extracted verbatim from primary sources, which entails the presentation of far more information than is customary on the opera stage.
Other	7	10	Specially designed lampposts are spaced along the curbs of the roadway.
Component-Whole	1	4	The rope of the prayer-bell was there in a perfect state and coiled up.
Instrument-Agency-Inv	0	4	 Authors use a RadioButtonGroup control for this purpose.
Entity-Origin	2	11	His favorite wine was made with the Loire Valley red wine grape.
Entity-Origin	13	19	A without notice injunction was obtained at very short notice under which the tenant was excluded from his own home and the block of flats in which he lived.
Other	10	13	The undernourished kittens were 'rehabilitated' with ad libitum access to food from six weeks of age onwards, and eventually achieved normal body size.
Entity-Origin	1	23	The quote above, about how he wants to build Magma into the biggest business of its kind in the world, is from an interview that he gave almost a year ago.
Product-Producer	2	7	A state church is created by the state, as in the cases of the Anglican Church, created by Henry VIII.
Entity-Origin	3	15	Much of the impetus behind the formation of the fund came from a wounded Vietnam veteran.
Other	4	9	Hence, the left regular grammars generate exactly all regular languages.
Entity-Destination	4	10	We saw that the email had been sent to the customer.
Other	6	9	I have blocked out the PIN code of the phone (Please do not give this code to the customer).
Message-Topic	6	9	The Pulitzer Committee issues an official citation explaining the reasons for the award.
Entity-Destination	1	6	The sacrifices were thrown into the volcano.
Other	1	4	The move makes a mockery of China's long-standing opposition to such capabilities in the hands of other powers.
Content-Container	8	11	While it is very easy to tuck the cash in a desk drawer or a closet shelf, it is not secure.
Entity-Destination	1	6	The intestines have migrated into the abdomen from the umbilical cord.
Instrument-Agency-Inv	1	6	Some pathologists do this with a scalpel, while others use scissors.
Component-Whole	15	18	Another known connector uses the center conductor of the coaxial cable to push out the pin of the connector.
Other	0	7	 Investigations are under way to establish the identity of human remains found by police in woodland in Surrey.
Product-Producer-Inv	9	13	It is in the hours of darkness that the plant builds up the oxidase that is to call out the signal that the flower has run its full course.
Member-Collection-Inv	8	11	It is a shady retreat, close to a chain of shallow ponds near the lake shore.
Instrument-Agency-Inv	10	12	From the Scots (Lingle) and French (Ligneul, Lignoul), comes a shoemaker's sewing thread, waxed and bristled (See Waxed End).
Entity-Destination	1	6	The fireman ran into the burning building.
Product-Producer	16	17	I am just joining the queue of disappointed parents and upset children as i bought a marshmallow maker and toffee apple maker.
Instrument-Agency-Inv	1	4	The artist played the piano with great precision.
Message-Topic	4	11	The purpose of the chapter is to create a picture of palliative care today by presenting its definition, history, philosophy. objectives, and standards of care.
Entity-Origin-Inv	2	3	This American-style wheat ale is a light, unfiltered brew with a citrus aroma andflavor imparted by a late addition of lemon grass.
Entity-Origin	19	22	They are a small part of the seized by the bodies of the Ministry of Internal Affairs movable cultural monuments from different times.
Entity-Destination	3	6	We sent a query to two servers at a time.
Entity-Origin	3	6	Recruiting talented computer scientists from underrepresented communities is important to current and future workforce needs of the Computation Directorate as well as the Laboratory as a whole.
Other	4	6	The female constructs a nest of grass in a hollow on the ground.
Entity-Origin-Inv	1	2	With corn starch as its source material, Plantic's plastic is also cost-competitive.
Entity-Destination	1	7	The urine was drained into the urine bag.
Component-Whole	7	10	The memory compartment is placed in the handgrip of the camera.
Message-Topic	1	4	The instructions were concerning funds for benevolent purposes.
Entity-Origin	5	8	The Jackson County court case files from that date have been lost, and the entries in the Judgement Book are ambiguous.
Content-Container-Inv	1	4	The envelope contained a DVD of her mother.
Other	1	7	The research has been published in a paper by the Scottish Records Association.
Cause-Effect	4	5	Chronic daily headaches are tension headaches or headaches which are caused by taking too many pain killers.
Entity-Destination	1	5	Injected clodronate was removed into dialysate.
Member-Collection-Inv	14	18	On the Seleucid right flank Atticus deployed the elite companions screened by a single unit of Scythian horse archers.
Cause-Effect-Inv	0	2	 Alternators generate electricity by the same principle as DC generators.
Entity-Origin	4	8	With one exception, the moths emerged from the cocoon during hours of darkness.
Product-Producer-Inv	1	7	His rival won the nod with a pledge to spend $500000 of his own money on the race.
Cause-Effect-Inv	2	10	The optical signal is generated by an externally modulated tunable laser, and introduced to the chip through a tapered fiber.
Cause-Effect-Inv	11	13	They are intentionally sewn larger than the pillow to accommodate for shrinkage from washing.
Product-Producer	7	12	When the guard happened upon a mass grave dug by this sick fool, a massive, horned, disgusting behemoth was digging itself out.
Entity-Destination	3	7	Prevx has added functionality into its new tool.
Other	4	5	I've just sold a gold ring, which was my last asset and now we have nothing left for a better life.
Cause-Effect-Inv	43	46	Widely previously interpreted as precursory activity to the 1906 earthquake, they have been found to have a strong seasonal pattern and have been postulated to be due to large seasonal sediment loads in coastal bays that overlie faults as a result of the erosion caused by hydraulic mining in the later years of the California Gold Rush.
Other	16	19	Yet a recent tour of the handful of year-round farmers' markets in town turned up a cornucopia of fresh foods, from staples to rarities, sweets to meats.
Entity-Origin	3	9	Eight to 10 protesters broke away from a larger group of demonstrators and darted into the street in front of Palin's car just after the first police motorcycles in her motorcade had passed.
Product-Producer	13	18	The attitude of the Allies changed with receipt of the very detailed Vrba-Wetzler report, compiled by two Jewish prisoners.
Message-Topic	2	7	The following discussion centered mainly around the issue of photographing children.
Cause-Effect-Inv	6	13	Some comments from readers highlight the frustration and inconvenience caused by the 3-pin system.
Message-Topic	6	12	Uncle Jay occasionally does a one-off special, dedicated to explaining a specific term or issue.
Message-Topic	2	6	The second clause tells of the pension that is the equal of one service-fraction of final compensation.
Instrument-Agency	1	5	The compiler assumes that the programmer passes an object to the method.
Entity-Origin	1	6	The puppy was born in a barn where Layla made a soft, bed out of hay in an empty horse stall.
Instrument-Agency-Inv	1	8	The scientist approached the big cat with a notepad and a pencil in her hands.
Entity-Origin	2	9	The following excerpt is from the self help psychology book, Be Your Own Therapist.
Entity-Destination	3	6	We drained the liquid into the container.
Instrument-Agency	15	20	Flamenco and bullfight cultural icons such as the ghostly bullhorns of the bullfight, or the anvil of the Romani (gypsy) blacksmiths are used in these paintings to visually sing a seguiriyas.
Cause-Effect	12	19	Many commercial soap, shower gel or cleanser products contain preservatives, colorants and chemicals that cause dryness, rashes, itchiness and roughness on the skin.
Entity-Destination	4	7	We have dumped the spam into the junk folder.
Entity-Destination	2	7	A Japanese woman moved into the bloke's closet.
Entity-Destination	6	10	High test scores have placed the student into a top university.
Other	27	30	This year's newest attractions include a dedicated music zone which takes you on a musical journey around the world and gives you a chance to experience musical ecstasy from different cultures.
Message-Topic	4	8	Some of these conspiracy theories allege that his birth certificate is a forgery.
Cause-Effect-Inv	2	5	The health benefits of alcoholic beverages are the subject of this investigation.
Other	3	5	We have inherited predispositions to anxiety.
Other	1	7	The housing encloses a double sealed ball bearing, with a lower lip seal for additional protection.
Other	1	5	Habitat degradation from within stream channels, loss of riparian vegetation, and reductions in water quality degrade and also limit the population.
Instrument-Agency-Inv	1	10	A client copes with replica failures using a simple retransmission mechanism.
Component-Whole	4	7	People did read the text in a dialog box.
Other	4	11	CENT's hotly anticipated new album has been leaked on to the public.
Component-Whole-Inv	1	4	The system uses a filter to clean the air that the central vacuum has taken in.
Other	4	6	Legislators are considering new limits on stem cell research.
Other	4	8	The author examines some issues connected to religious freedom.
Instrument-Agency-Inv	0	7	 Pigs really fly....with the help of a trampoline.
Product-Producer-Inv	2	12	Gee's Bend men and women grew cotton, peanuts, okra, corn, peas and potatoes.
Entity-Destination	9	15	It is because Schiavo cannot swallow that a feeding tube was inserted directly into her stomach.
Other	0	6	 Glaucoma is a group of neurodegenerative disorders characterized by the death of retinal ganglion cells and by a specific deformation of the optic nerve.
Entity-Origin	0	3	 Ruins from 800,000 years ago discovered in Israel show that Stone Age ancestors had began to organize their open-air living spaces into separate clusters for different activities such as cooking and stone manufacturing.
Other	6	9	By chance, Toe discovers a rainbow-coloured rock with hidden power to grant wishes.
Other	13	18	The current study demonstrates that angiogenesis occurs early following transplantation, resulting in a hookup of donor and recipient vessels.
Other	16	17	Monica Mullikin ('00) is working for Willis of Minneapolis as a catastrophe risk analyst for this reinsurance company.
Cause-Effect	1	8	Seborrheic dermatitis is one of the causes for dandruff.
Entity-Origin	10	13	Just like consulting a cookbook, starting out by using a recipe from a book or website is great.
Product-Producer	1	6	The devices were manufactured at the factory in Beaverton well into the 1980s, when production was shifted elsewhere and portions of the factory sold.
Content-Container	1	7	The acid is kept in a level-controlled tank (with a controller and an alarm in the event of low acid level).
Component-Whole	7	16	The public are welcome to visit the lakes and dams that make up Tasmania's hydro electric network.
Instrument-Agency-Inv	4	11	University guarantees that the student accesses the subjects with the proper background.
Product-Producer	11	14	Throughout the past decade, Monsanto has been re-making itself as a seed and biotech company, as opposed to one focused on agrochemicals.
Content-Container-Inv	8	11	On my trip, I brought with me a suitcase full of school supplies.
Other	2	7	This feared ruler founded the largest land empire in history.
Entity-Origin	15	20	The purpose of this paper is to present an on-going research that constructs a live thesaurus directly from search term logs of real-world search engines.
Other	4	17	The responsibility of the carrier commences from the moment he receives the merchandise, personally or through a person charged for the purpose.
Product-Producer	1	2	This skateboard company designs skateboards specifically for girls.
Product-Producer	0	7	 Mounds in the lawn are caused by earthworms working in the top few inches of turf.
Other	2	8	The third observation was made with the Echellette spectrograph.
Product-Producer	1	2	The book's author is so historically significant that any of his or her written works may be considered notable.
Content-Container-Inv	8	10	A Boy Scout in North Carolina found a purse with money in it.
Component-Whole-Inv	1	7	The corbel was carved with a contorted face.
Component-Whole	8	11	Nails grow out of deep folds in the skin of the fingers and toes.
Other	0	6	 Pilgrimage to Mecca is a basic tenet of Islam.
Other	3	12	Erikson(1976) found that people from among a community who escaped an horrific accident had made little progress after two years.
Component-Whole-Inv	6	7	He grabed one end of the broom stick as they grab the other end.
Other	1	4	Including amenities such as kiosks create pedestrian-friendly spaces.
Content-Container	1	6	The monitor was enclosed in the lid of the wire recorder case.
Entity-Origin	1	8	The kids got tuckered out from the bouncy castle.
Instrument-Agency-Inv	12	17	The sensors being created inside the fiber are so tiny that the researchers mark their location with ink.
Other	1	5	The reindeer made his television debut on NBC in 1964, when Rankin/Bass produced a stop-motion animated TV special.
Cause-Effect	1	2	Another drinking accident happened in the Gallup area the other day, which is plagued by drinking and driving accidents.
Other	4	11	The goal of the project was to introduce environmentally efficient production technologies.
Member-Collection-Inv	8	10	Just like in Oyo State, Obasanjo sired a clique of renegades, who believe that the State treasury is their birthright.
Member-Collection-Inv	10	12	Any country gentleman who liked the sport kept a small pack of hounds, and rode over his own lands or the lands of such of his neighbours as had no similar establishments of their own.
Entity-Destination	1	6	The paste was put inside a wrap which reminded me of a Chinese mu-shu wrapper.
Content-Container-Inv	4	7	Inside, they found a plastic bag with cocaine inside under the driver's seat.
Instrument-Agency-Inv	1	8	The teacher covers the candle with a tall glass.
